"","StationCode","StationName","SampleDate","anomaly","Year","Month","parameters","Values"
"1434","PHB","Port Hacking",1958-11-18,1.41127381850907,1958,5.76033333333333,"Salinity_psu",35.66
"1435","PHB","Port Hacking",1958-11-18,NA,1958,5.76033333333333,"Silicate_umolL",NA
"1436","PHB","Port Hacking",1958-11-25,-0.782546999455961,1958,5.76033333333333,"Nitrate_umolL",0.2
"1437","PHB","Port Hacking",1958-11-25,-0.668274887924032,1958,5.76033333333333,"Salinity_psu",35.407
"1438","PHB","Port Hacking",1958-11-25,-0.132373509440421,1958,5.76033333333333,"Phosphate_umolL",0.3
"1439","PHB","Port Hacking",1958-11-25,0.2988112538325,1958,5.76033333333333,"Temperature_degC",18.45
"1440","PHB","Port Hacking",1958-11-25,0.366180992356929,1958,5.76033333333333,"Temperature_degC",18.6
"1441","PHB","Port Hacking",1958-11-25,NA,1958,5.76033333333333,"Silicate_umolL",NA
"1442","PHB","Port Hacking",1958-12-08,-0.844215194323257,1958,6.284,"Nitrate_umolL",0.01
"1443","PHB","Port Hacking",1958-12-08,-0.540150823732114,1958,6.284,"Phosphate_umolL",0.22
"1444","PHB","Port Hacking",1958-12-08,-0.336262166586268,1958,6.284,"Phosphate_umolL",0.26
"1445","PHB","Port Hacking",1958-12-08,0.37560924534478,1958,6.284,"Salinity_psu",35.534
"1446","PHB","Port Hacking",1958-12-08,0.967417572867266,1958,6.284,"Salinity_psu",35.606
"1447","PHB","Port Hacking",1958-12-08,1.44409680874777,1958,6.284,"Temperature_degC",21
"1448","PHB","Port Hacking",1958-12-08,1.75848892186176,1958,6.284,"Temperature_degC",21.7
"1449","PHB","Port Hacking",1958-12-08,NA,1958,6.284,"Silicate_umolL",NA
"1450","PHB","Port Hacking",1958-12-17,-0.844215194323257,1958,6.284,"Nitrate_umolL",0.01
"1451","PHB","Port Hacking",1958-12-17,-0.489178659445653,1958,6.284,"Phosphate_umolL",0.23
"1452","PHB","Port Hacking",1958-12-17,-0.0814013451539598,1958,6.284,"Phosphate_umolL",0.31
"1453","PHB","Port Hacking",1958-12-17,1.41127381850907,1958,6.284,"Salinity_psu",35.66
"1454","PHB","Port Hacking",1958-12-17,1.70717798227032,1958,6.284,"Salinity_psu",35.696
"1455","PHB","Port Hacking",1958-12-17,2.16270735300833,1958,6.284,"Temperature_degC",22.6
"1456","PHB","Port Hacking",1958-12-17,2.20762051202461,1958,6.284,"Temperature_degC",22.7
"1457","PHB","Port Hacking",1958-12-17,NA,1958,6.284,"Silicate_umolL",NA
"1458","PHB","Port Hacking",1958-12-23,-0.844215194323257,1958,6.284,"Nitrate_umolL",0.01
"1459","PHB","Port Hacking",1958-12-23,-0.591122988018576,1958,6.284,"Phosphate_umolL",0.21
"1460","PHB","Port Hacking",1958-12-23,-0.489178659445653,1958,6.284,"Phosphate_umolL",0.23
"1461","PHB","Port Hacking",1958-12-23,0.37560924534478,1958,6.284,"Salinity_psu",35.534
"1462","PHB","Port Hacking",1958-12-23,0.523561327225401,1958,6.284,"Salinity_psu",35.552
"1463","PHB","Port Hacking",1958-12-23,1.01742179809306,1958,6.284,"Temperature_degC",20.05
"1464","PHB","Port Hacking",1958-12-23,1.44409680874777,1958,6.284,"Temperature_degC",21
"1465","PHB","Port Hacking",1958-12-23,NA,1958,6.284,"Silicate_umolL",NA
"1466","PHB","Port Hacking",1958-12-31,-0.844215194323257,1958,6.284,"Nitrate_umolL",0.01
"1467","PHB","Port Hacking",1958-12-31,-0.693067316591499,1958,6.284,"Phosphate_umolL",0.19
"1468","PHB","Port Hacking",1958-12-31,-0.642095152305038,1958,6.284,"Phosphate_umolL",0.2
"1469","PHB","Port Hacking",1958-12-31,0.523561327225401,1958,6.284,"Salinity_psu",35.552
"1470","PHB","Port Hacking",1958-12-31,0.671513409106023,1958,6.284,"Salinity_psu",35.57
"1471","PHB","Port Hacking",1958-12-31,1.28690075219077,1958,6.284,"Temperature_degC",20.65
"1472","PHB","Port Hacking",1958-12-31,1.39918364973148,1958,6.284,"Temperature_degC",20.9
"1473","PHB","Port Hacking",1958-12-31,NA,1958,6.284,"Silicate_umolL",NA
"1474","PHB","Port Hacking",1959-01-07,-0.844215194323257,1959,0.523666666666667,"Nitrate_umolL",0.01
"1475","PHB","Port Hacking",1959-01-07,-0.782546999455961,1959,0.523666666666667,"Nitrate_umolL",0.2
"1476","PHB","Port Hacking",1959-01-07,-0.693067316591499,1959,0.523666666666667,"Phosphate_umolL",0.19
"1477","PHB","Port Hacking",1959-01-07,1.26332173662851,1959,0.523666666666667,"Salinity_psu",35.642
"1478","PHB","Port Hacking",1959-01-07,1.66866260382919,1959,0.523666666666667,"Temperature_degC",21.5
"1479","PHB","Port Hacking",1959-01-07,1.70717798227032,1959,0.523666666666667,"Salinity_psu",35.696
"1480","PHB","Port Hacking",1959-01-07,1.80340208087805,1959,0.523666666666667,"Temperature_degC",21.8
"1481","PHB","Port Hacking",1959-01-07,NA,1959,0.523666666666667,"Silicate_umolL",NA
"1482","PHB","Port Hacking",1959-01-13,-0.844215194323257,1959,0.523666666666667,"Nitrate_umolL",0.01
"1483","PHB","Port Hacking",1959-01-13,-0.795011645164422,1959,0.523666666666667,"Phosphate_umolL",0.17
"1484","PHB","Port Hacking",1959-01-13,-0.642095152305038,1959,0.523666666666667,"Phosphate_umolL",0.2
"1485","PHB","Port Hacking",1959-01-13,2.20762051202461,1959,0.523666666666667,"Temperature_degC",22.7
"1486","PHB","Port Hacking",1959-01-13,2.31990340956533,1959,0.523666666666667,"Temperature_degC",22.95
"1487","PHB","Port Hacking",1959-01-13,2.45515795177788,1959,0.523666666666667,"Salinity_psu",35.787
"1488","PHB","Port Hacking",1959-01-13,NA,1959,0.523666666666667,"Silicate_umolL",NA
"1489","PHB","Port Hacking",1959-01-20,-0.998900302310269,1959,0.523666666666667,"Phosphate_umolL",0.13
"1490","PHB","Port Hacking",1959-01-20,-0.844215194323257,1959,0.523666666666667,"Nitrate_umolL",0.01
"1491","PHB","Port Hacking",1959-01-20,1.11536965474789,1959,0.523666666666667,"Salinity_psu",35.624
"1492","PHB","Port Hacking",1959-01-20,2.27499025054904,1959,0.523666666666667,"Temperature_degC",22.85
"1493","PHB","Port Hacking",1959-01-20,2.43218630710604,1959,0.523666666666667,"Temperature_degC",23.2
"1494","PHB","Port Hacking",1959-01-20,NA,1959,0.523666666666667,"Silicate_umolL",NA
"1495","PHB","Port Hacking",1959-01-30,-0.782546999455961,1959,0.523666666666667,"Nitrate_umolL",0.2
"1496","PHB","Port Hacking",1959-01-30,-0.438206495159191,1959,0.523666666666667,"Phosphate_umolL",0.24
"1497","PHB","Port Hacking",1959-01-30,-0.38723433087273,1959,0.523666666666667,"Phosphate_umolL",0.25
"1498","PHB","Port Hacking",1959-01-30,0.967417572867266,1959,0.523666666666667,"Salinity_psu",35.606
"1499","PHB","Port Hacking",1959-01-30,2.27499025054904,1959,0.523666666666667,"Temperature_degC",22.85
"1500","PHB","Port Hacking",1959-01-30,2.34235998907347,1959,0.523666666666667,"Temperature_degC",23
"1501","PHB","Port Hacking",1959-01-30,NA,1959,0.523666666666667,"Silicate_umolL",NA
"1502","PHB","Port Hacking",1959-02-03,-0.795011645164422,1959,1.04733333333333,"Phosphate_umolL",0.17
"1503","PHB","Port Hacking",1959-02-03,-0.782546999455961,1959,1.04733333333333,"Nitrate_umolL",0.2
"1504","PHB","Port Hacking",1959-02-03,0.227657163464158,1959,1.04733333333333,"Salinity_psu",35.516
"1505","PHB","Port Hacking",1959-02-03,0.967417572867266,1959,1.04733333333333,"Salinity_psu",35.606
"1506","PHB","Port Hacking",1959-02-03,1.30935733169891,1959,1.04733333333333,"Temperature_degC",20.7
"1507","PHB","Port Hacking",1959-02-03,2.18516393251647,1959,1.04733333333333,"Temperature_degC",22.65
"1508","PHB","Port Hacking",1959-02-03,NA,1959,1.04733333333333,"Silicate_umolL",NA
"1509","PHB","Port Hacking",1959-02-11,-0.844215194323257,1959,1.04733333333333,"Nitrate_umolL",0.01
"1510","PHB","Port Hacking",1959-02-11,-0.795011645164422,1959,1.04733333333333,"Phosphate_umolL",0.17
"1511","PHB","Port Hacking",1959-02-11,-0.782546999455961,1959,1.04733333333333,"Nitrate_umolL",0.2
"1512","PHB","Port Hacking",1959-02-11,-0.744039480877961,1959,1.04733333333333,"Phosphate_umolL",0.18
"1513","PHB","Port Hacking",1959-02-11,-0.0682470002970854,1959,1.04733333333333,"Salinity_psu",35.48
"1514","PHB","Port Hacking",1959-02-11,1.17461785465006,1959,1.04733333333333,"Temperature_degC",20.4
"1515","PHB","Port Hacking",1959-02-11,1.1970744341582,1959,1.04733333333333,"Temperature_degC",20.45
"1516","PHB","Port Hacking",1959-02-11,NA,1959,1.04733333333333,"Silicate_umolL",NA
"1517","PHB","Port Hacking",1959-02-17,-0.844215194323257,1959,1.04733333333333,"Nitrate_umolL",0.01
"1518","PHB","Port Hacking",1959-02-17,-0.782546999455961,1959,1.04733333333333,"Nitrate_umolL",0.2
"1519","PHB","Port Hacking",1959-02-17,-0.438206495159191,1959,1.04733333333333,"Phosphate_umolL",0.24
"1520","PHB","Port Hacking",1959-02-17,-0.216199082177649,1959,1.04733333333333,"Salinity_psu",35.462
"1521","PHB","Port Hacking",1959-02-17,-0.132373509440421,1959,1.04733333333333,"Phosphate_umolL",0.3
"1522","PHB","Port Hacking",1959-02-17,1.24198759317449,1959,1.04733333333333,"Temperature_degC",20.55
"1523","PHB","Port Hacking",1959-02-17,1.3542704907152,1959,1.04733333333333,"Temperature_degC",20.8
"1524","PHB","Port Hacking",1959-02-17,NA,1959,1.04733333333333,"Silicate_umolL",NA
"1525","PHB","Port Hacking",1959-02-23,-4.22734441316329,1959,1.04733333333333,"Salinity_psu",34.974
"1526","PHB","Port Hacking",1959-02-23,-1.3557054523155,1959,1.04733333333333,"Phosphate_umolL",0.06
"1527","PHB","Port Hacking",1959-02-23,-1.10084463088319,1959,1.04733333333333,"Phosphate_umolL",0.11
"1528","PHB","Port Hacking",1959-02-23,-0.844215194323257,1959,1.04733333333333,"Nitrate_umolL",0.01
"1529","PHB","Port Hacking",1959-02-23,1.60129286530477,1959,1.04733333333333,"Temperature_degC",21.35
"1530","PHB","Port Hacking",1959-02-23,1.75848892186176,1959,1.04733333333333,"Temperature_degC",21.7
"1531","PHB","Port Hacking",1959-02-23,NA,1959,1.04733333333333,"Salinity_psu",NA
"1532","PHB","Port Hacking",1959-02-23,NA,1959,1.04733333333333,"Silicate_umolL",NA
"1533","PHB","Port Hacking",1959-03-04,-0.844215194323257,1959,1.571,"Nitrate_umolL",0.01
"1534","PHB","Port Hacking",1959-03-04,-0.795011645164422,1959,1.571,"Phosphate_umolL",0.17
"1535","PHB","Port Hacking",1959-03-04,-0.0682470002970854,1959,1.571,"Salinity_psu",35.48
"1536","PHB","Port Hacking",1959-03-04,2.02796787595947,1959,1.571,"Temperature_degC",22.3
"1537","PHB","Port Hacking",1959-03-04,NA,1959,1.571,"Silicate_umolL",NA
"1538","PHB","Port Hacking",1959-03-10,-1.11213113356584,1959,1.571,"Salinity_psu",35.353
"1539","PHB","Port Hacking",1959-03-10,-0.782546999455961,1959,1.571,"Nitrate_umolL",0.2
"1540","PHB","Port Hacking",1959-03-10,-0.717633110121965,1959,1.571,"Nitrate_umolL",0.4
"1541","PHB","Port Hacking",1959-03-10,-0.234317838013345,1959,1.571,"Phosphate_umolL",0.28
"1542","PHB","Port Hacking",1959-03-10,-0.132373509440421,1959,1.571,"Phosphate_umolL",0.3
"1543","PHB","Port Hacking",1959-03-10,2.02796787595947,1959,1.571,"Temperature_degC",22.3
"1544","PHB","Port Hacking",1959-03-10,2.07288103497576,1959,1.571,"Temperature_degC",22.4
"1545","PHB","Port Hacking",1959-03-10,NA,1959,1.571,"Silicate_umolL",NA
"1546","PHB","Port Hacking",1959-03-19,-1.55959410946135,1959,1.571,"Phosphate_umolL",0.02
"1547","PHB","Port Hacking",1959-03-19,-1.3557054523155,1959,1.571,"Phosphate_umolL",0.06
"1548","PHB","Port Hacking",1959-03-19,-0.844215194323257,1959,1.571,"Nitrate_umolL",0.01
"1549","PHB","Port Hacking",1959-03-19,-0.782546999455961,1959,1.571,"Nitrate_umolL",0.2
"1550","PHB","Port Hacking",1959-03-19,0.37560924534478,1959,1.571,"Salinity_psu",35.534
"1551","PHB","Port Hacking",1959-03-19,0.819465490986645,1959,1.571,"Salinity_psu",35.588
"1552","PHB","Port Hacking",1959-03-19,2.49955604563047,1959,1.571,"Temperature_degC",23.35
"1553","PHB","Port Hacking",1959-03-19,2.74657842022003,1959,1.571,"Temperature_degC",23.9
"1554","PHB","Port Hacking",1959-03-19,NA,1959,1.571,"Silicate_umolL",NA
"1555","PHB","Port Hacking",1959-03-24,-1.15181679516965,1959,1.571,"Phosphate_umolL",0.1
"1556","PHB","Port Hacking",1959-03-24,-1.10084463088319,1959,1.571,"Phosphate_umolL",0.11
"1557","PHB","Port Hacking",1959-03-24,-0.782546999455961,1959,1.571,"Nitrate_umolL",0.2
"1558","PHB","Port Hacking",1959-03-24,-0.668274887924032,1959,1.571,"Salinity_psu",35.407
"1559","PHB","Port Hacking",1959-03-24,0.227657163464158,1959,1.571,"Salinity_psu",35.516
"1560","PHB","Port Hacking",1959-03-24,1.98305471694319,1959,1.571,"Temperature_degC",22.2
"1561","PHB","Port Hacking",1959-03-24,2.4097297275979,1959,1.571,"Temperature_degC",23.15
"1562","PHB","Port Hacking",1959-03-24,NA,1959,1.571,"Silicate_umolL",NA
"1563","PHB","Port Hacking",1959-03-31,-2.14779570673019,1959,1.571,"Salinity_psu",35.227
"1564","PHB","Port Hacking",1959-03-31,-0.816226969804595,1959,1.571,"Salinity_psu",35.389
"1565","PHB","Port Hacking",1959-03-31,-0.782546999455961,1959,1.571,"Nitrate_umolL",0.2
"1566","PHB","Port Hacking",1959-03-31,-0.65271922078797,1959,1.571,"Nitrate_umolL",0.6
"1567","PHB","Port Hacking",1959-03-31,-0.438206495159191,1959,1.571,"Phosphate_umolL",0.24
"1568","PHB","Port Hacking",1959-03-31,-0.183345673726883,1959,1.571,"Phosphate_umolL",0.29
"1569","PHB","Port Hacking",1959-03-31,2.16270735300833,1959,1.571,"Temperature_degC",22.6
"1570","PHB","Port Hacking",1959-03-31,2.34235998907347,1959,1.571,"Temperature_degC",23
"1571","PHB","Port Hacking",1959-03-31,NA,1959,1.571,"Silicate_umolL",NA
"1572","PHB","Port Hacking",1959-05-14,-0.844215194323257,1959,2.61833333333333,"Nitrate_umolL",0.01
"1573","PHB","Port Hacking",1959-05-14,-0.642095152305038,1959,2.61833333333333,"Phosphate_umolL",0.2
"1574","PHB","Port Hacking",1959-05-14,-0.438206495159191,1959,2.61833333333333,"Phosphate_umolL",0.24
"1575","PHB","Port Hacking",1959-05-14,1.62374944481291,1959,2.61833333333333,"Temperature_degC",21.4
"1576","PHB","Port Hacking",1959-05-14,2.15103422791218,1959,2.61833333333333,"Salinity_psu",35.75
"1577","PHB","Port Hacking",1959-05-14,2.2989863097928,1959,2.61833333333333,"Salinity_psu",35.768
"1578","PHB","Port Hacking",1959-05-14,NA,1959,2.61833333333333,"Silicate_umolL",NA
"1579","PHB","Port Hacking",1959-05-19,-0.782546999455961,1959,2.61833333333333,"Nitrate_umolL",0.2
"1580","PHB","Port Hacking",1959-05-19,-0.38723433087273,1959,2.61833333333333,"Phosphate_umolL",0.25
"1581","PHB","Port Hacking",1959-05-19,-0.0304291808674981,1959,2.61833333333333,"Phosphate_umolL",0.32
"1582","PHB","Port Hacking",1959-05-19,1.24198759317449,1959,2.61833333333333,"Temperature_degC",20.55
"1583","PHB","Port Hacking",1959-05-19,1.26444417268263,1959,2.61833333333333,"Temperature_degC",20.6
"1584","PHB","Port Hacking",1959-05-19,1.85513006415094,1959,2.61833333333333,"Salinity_psu",35.714
"1585","PHB","Port Hacking",1959-05-19,2.00308214603156,1959,2.61833333333333,"Salinity_psu",35.732
"1586","PHB","Port Hacking",1959-05-19,NA,1959,2.61833333333333,"Silicate_umolL",NA
"1587","PHB","Port Hacking",1959-05-29,-0.782546999455961,1959,2.61833333333333,"Nitrate_umolL",0.2
"1588","PHB","Port Hacking",1959-05-29,-0.489178659445653,1959,2.61833333333333,"Phosphate_umolL",0.23
"1589","PHB","Port Hacking",1959-05-29,-0.38723433087273,1959,2.61833333333333,"Phosphate_umolL",0.25
"1590","PHB","Port Hacking",1959-05-29,0.860225741536063,1959,2.61833333333333,"Temperature_degC",19.7
"1591","PHB","Port Hacking",1959-05-29,0.86920837333932,1959,2.61833333333333,"Temperature_degC",19.72
"1592","PHB","Port Hacking",1959-05-29,2.2989863097928,1959,2.61833333333333,"Salinity_psu",35.768
"1593","PHB","Port Hacking",1959-05-29,2.45515795177788,1959,2.61833333333333,"Salinity_psu",35.787
"1594","PHB","Port Hacking",1959-05-29,NA,1959,2.61833333333333,"Silicate_umolL",NA
"1595","PHB","Port Hacking",1959-06-03,-0.782546999455961,1959,3.142,"Nitrate_umolL",0.2
"1596","PHB","Port Hacking",1959-06-03,-0.717633110121965,1959,3.142,"Nitrate_umolL",0.4
"1597","PHB","Port Hacking",1959-06-03,-0.489178659445653,1959,3.142,"Phosphate_umolL",0.23
"1598","PHB","Port Hacking",1959-06-03,0.703029684979066,1959,3.142,"Temperature_degC",19.35
"1599","PHB","Port Hacking",1959-06-03,0.74794284399535,1959,3.142,"Temperature_degC",19.45
"1600","PHB","Port Hacking",1959-06-03,1.55922590038969,1959,3.142,"Salinity_psu",35.678
"1601","PHB","Port Hacking",1959-06-03,NA,1959,3.142,"Silicate_umolL",NA
"1602","PHB","Port Hacking",1959-06-08,-0.489178659445653,1959,3.142,"Phosphate_umolL",0.23
"1603","PHB","Port Hacking",1959-06-08,-0.438206495159191,1959,3.142,"Phosphate_umolL",0.24
"1604","PHB","Port Hacking",1959-06-08,0.500920469405783,1959,3.142,"Temperature_degC",18.9
"1605","PHB","Port Hacking",1959-06-08,1.41127381850907,1959,3.142,"Salinity_psu",35.66
"1606","PHB","Port Hacking",1959-06-08,1.55922590038969,1959,3.142,"Salinity_psu",35.678
"1607","PHB","Port Hacking",1959-06-08,NA,1959,3.142,"Nitrate_umolL",NA
"1608","PHB","Port Hacking",1959-06-08,NA,1959,3.142,"Silicate_umolL",NA
"1609","PHB","Port Hacking",1959-06-17,-0.132373509440421,1959,3.142,"Phosphate_umolL",0.3
"1610","PHB","Port Hacking",1959-06-17,0.0715151477054252,1959,3.142,"Phosphate_umolL",0.34
"1611","PHB","Port Hacking",1959-06-17,0.164071776783645,1959,3.142,"Temperature_degC",18.15
"1612","PHB","Port Hacking",1959-06-17,0.208984935799931,1959,3.142,"Temperature_degC",18.25
"1613","PHB","Port Hacking",1959-06-17,2.15103422791218,1959,3.142,"Salinity_psu",35.75
"1614","PHB","Port Hacking",1959-06-17,2.45515795177788,1959,3.142,"Salinity_psu",35.787
"1615","PHB","Port Hacking",1959-06-17,NA,1959,3.142,"Nitrate_umolL",NA
"1616","PHB","Port Hacking",1959-06-17,NA,1959,3.142,"Silicate_umolL",NA
"1617","PHB","Port Hacking",1959-06-23,-0.0814013451539598,1959,3.142,"Phosphate_umolL",0.31
"1618","PHB","Port Hacking",1959-06-23,-0.0304291808674981,1959,3.142,"Phosphate_umolL",0.32
"1619","PHB","Port Hacking",1959-06-23,0.0967020382592182,1959,3.142,"Temperature_degC",18
"1620","PHB","Port Hacking",1959-06-23,0.141615197275504,1959,3.142,"Temperature_degC",18.1
"1621","PHB","Port Hacking",1959-06-23,2.00308214603156,1959,3.142,"Salinity_psu",35.732
"1622","PHB","Port Hacking",1959-06-23,NA,1959,3.142,"Nitrate_umolL",NA
"1623","PHB","Port Hacking",1959-06-23,NA,1959,3.142,"Silicate_umolL",NA
"1624","PHB","Port Hacking",1959-07-02,-0.717633110121965,1959,3.66566666666667,"Nitrate_umolL",0.4
"1625","PHB","Port Hacking",1959-07-02,-0.38723433087273,1959,3.66566666666667,"Phosphate_umolL",0.25
"1626","PHB","Port Hacking",1959-07-02,-0.336262166586268,1959,3.66566666666667,"Phosphate_umolL",0.26
"1627","PHB","Port Hacking",1959-07-02,0.0967020382592182,1959,3.66566666666667,"Temperature_degC",18
"1628","PHB","Port Hacking",1959-07-02,0.119158617767361,1959,3.66566666666667,"Temperature_degC",18.05
"1629","PHB","Port Hacking",1959-07-02,1.85513006415094,1959,3.66566666666667,"Salinity_psu",35.714
"1630","PHB","Port Hacking",1959-07-02,NA,1959,3.66566666666667,"Silicate_umolL",NA
"1631","PHB","Port Hacking",1959-07-07,-0.782546999455961,1959,3.66566666666667,"Nitrate_umolL",0.2
"1632","PHB","Port Hacking",1959-07-07,-0.234317838013345,1959,3.66566666666667,"Phosphate_umolL",0.28
"1633","PHB","Port Hacking",1959-07-07,-0.0739679660026643,1959,3.66566666666667,"Temperature_degC",17.62
"1634","PHB","Port Hacking",1959-07-07,-0.0604940182977799,1959,3.66566666666667,"Temperature_degC",17.65
"1635","PHB","Port Hacking",1959-07-07,-0.0304291808674981,1959,3.66566666666667,"Phosphate_umolL",0.32
"1636","PHB","Port Hacking",1959-07-07,2.15103422791218,1959,3.66566666666667,"Salinity_psu",35.75
"1637","PHB","Port Hacking",1959-07-07,2.2989863097928,1959,3.66566666666667,"Salinity_psu",35.768
"1638","PHB","Port Hacking",1959-07-07,NA,1959,3.66566666666667,"Nitrate_umolL",NA
"1639","PHB","Port Hacking",1959-07-07,NA,1959,3.66566666666667,"Silicate_umolL",NA
"1640","PHB","Port Hacking",1959-07-14,-0.844215194323257,1959,3.66566666666667,"Nitrate_umolL",0.01
"1641","PHB","Port Hacking",1959-07-14,-0.782546999455961,1959,3.66566666666667,"Nitrate_umolL",0.2
"1642","PHB","Port Hacking",1959-07-14,-0.336262166586268,1959,3.66566666666667,"Phosphate_umolL",0.26
"1643","PHB","Port Hacking",1959-07-14,-0.11888112501895,1959,3.66566666666667,"Temperature_degC",17.52
"1644","PHB","Port Hacking",1959-07-14,-0.0829505978059211,1959,3.66566666666667,"Temperature_degC",17.6
"1645","PHB","Port Hacking",1959-07-14,0.0715151477054252,1959,3.66566666666667,"Phosphate_umolL",0.34
"1646","PHB","Port Hacking",1959-07-14,2.00308214603156,1959,3.66566666666667,"Salinity_psu",35.732
"1647","PHB","Port Hacking",1959-07-14,2.15103422791218,1959,3.66566666666667,"Salinity_psu",35.75
"1648","PHB","Port Hacking",1959-07-14,NA,1959,3.66566666666667,"Silicate_umolL",NA
"1649","PHB","Port Hacking",1959-07-23,-0.198321995450002,1959,3.66566666666667,"Nitrate_umolL",2
"1650","PHB","Port Hacking",1959-07-23,0.0517888792429326,1959,3.66566666666667,"Temperature_degC",17.9
"1651","PHB","Port Hacking",1959-07-23,0.141615197275504,1959,3.66566666666667,"Temperature_degC",18.1
"1652","PHB","Port Hacking",1959-07-23,1.55922590038969,1959,3.66566666666667,"Salinity_psu",35.678
"1653","PHB","Port Hacking",1959-07-23,NA,1959,3.66566666666667,"Nitrate_umolL",NA
"1654","PHB","Port Hacking",1959-07-23,NA,1959,3.66566666666667,"Phosphate_umolL",NA
"1655","PHB","Port Hacking",1959-07-23,NA,1959,3.66566666666667,"Salinity_psu",NA
"1656","PHB","Port Hacking",1959-07-23,NA,1959,3.66566666666667,"Silicate_umolL",NA
"1657","PHB","Port Hacking",1959-07-29,-0.782546999455961,1959,3.66566666666667,"Nitrate_umolL",0.2
"1658","PHB","Port Hacking",1959-07-29,-0.352429551903632,1959,3.66566666666667,"Temperature_degC",17
"1659","PHB","Port Hacking",1959-07-29,-0.336262166586268,1959,3.66566666666667,"Phosphate_umolL",0.26
"1660","PHB","Port Hacking",1959-07-29,-0.285059813379205,1959,3.66566666666667,"Temperature_degC",17.15
"1661","PHB","Port Hacking",1959-07-29,-0.183345673726883,1959,3.66566666666667,"Phosphate_umolL",0.29
"1662","PHB","Port Hacking",1959-07-29,0.967417572867266,1959,3.66566666666667,"Salinity_psu",35.606
"1663","PHB","Port Hacking",1959-07-29,1.26332173662851,1959,3.66566666666667,"Salinity_psu",35.642
"1664","PHB","Port Hacking",1959-07-29,NA,1959,3.66566666666667,"Silicate_umolL",NA
"1665","PHB","Port Hacking",1959-08-04,-0.844215194323257,1959,4.18933333333333,"Nitrate_umolL",0.01
"1666","PHB","Port Hacking",1959-08-04,-0.591122988018576,1959,4.18933333333333,"Phosphate_umolL",0.21
"1667","PHB","Port Hacking",1959-08-04,-0.540150823732114,1959,4.18933333333333,"Phosphate_umolL",0.22
"1668","PHB","Port Hacking",1959-08-04,0.253898094816216,1959,4.18933333333333,"Temperature_degC",18.35
"1669","PHB","Port Hacking",1959-08-04,2.2989863097928,1959,4.18933333333333,"Salinity_psu",35.768
"1670","PHB","Port Hacking",1959-08-04,NA,1959,4.18933333333333,"Silicate_umolL",NA
"1671","PHB","Port Hacking",1959-08-11,-0.782546999455961,1959,4.18933333333333,"Nitrate_umolL",0.2
"1672","PHB","Port Hacking",1959-08-11,-0.38723433087273,1959,4.18933333333333,"Phosphate_umolL",0.25
"1673","PHB","Port Hacking",1959-08-11,-0.336262166586268,1959,4.18933333333333,"Phosphate_umolL",0.26
"1674","PHB","Port Hacking",1959-08-11,0.366180992356929,1959,4.18933333333333,"Temperature_degC",18.6
"1675","PHB","Port Hacking",1959-08-11,2.2989863097928,1959,4.18933333333333,"Salinity_psu",35.768
"1676","PHB","Port Hacking",1959-08-11,NA,1959,4.18933333333333,"Silicate_umolL",NA
"1677","PHB","Port Hacking",1959-08-20,-0.844215194323257,1959,4.18933333333333,"Nitrate_umolL",0.01
"1678","PHB","Port Hacking",1959-08-20,-0.489178659445653,1959,4.18933333333333,"Phosphate_umolL",0.23
"1679","PHB","Port Hacking",1959-08-20,-0.0304291808674981,1959,4.18933333333333,"Phosphate_umolL",0.32
"1680","PHB","Port Hacking",1959-08-20,0.119158617767361,1959,4.18933333333333,"Temperature_degC",18.05
"1681","PHB","Port Hacking",1959-08-20,0.141615197275504,1959,4.18933333333333,"Temperature_degC",18.1
"1682","PHB","Port Hacking",1959-08-20,2.2989863097928,1959,4.18933333333333,"Salinity_psu",35.768
"1683","PHB","Port Hacking",1959-08-20,NA,1959,4.18933333333333,"Silicate_umolL",NA
"1684","PHB","Port Hacking",1959-08-26,-0.352429551903632,1959,4.18933333333333,"Temperature_degC",17
"1685","PHB","Port Hacking",1959-08-26,-0.285059813379205,1959,4.18933333333333,"Temperature_degC",17.15
"1686","PHB","Port Hacking",1959-08-26,-0.0682470002970854,1959,4.18933333333333,"Salinity_psu",35.48
"1687","PHB","Port Hacking",1959-08-26,0.0613335618859797,1959,4.18933333333333,"Nitrate_umolL",2.8
"1688","PHB","Port Hacking",1959-08-26,0.0797050815835362,1959,4.18933333333333,"Salinity_psu",35.498
"1689","PHB","Port Hacking",1959-08-26,NA,1959,4.18933333333333,"Nitrate_umolL",NA
"1690","PHB","Port Hacking",1959-08-26,NA,1959,4.18933333333333,"Phosphate_umolL",NA
"1691","PHB","Port Hacking",1959-08-26,NA,1959,4.18933333333333,"Silicate_umolL",NA
"1692","PHB","Port Hacking",1959-08-31,-0.844215194323257,1959,4.18933333333333,"Nitrate_umolL",0.01
"1693","PHB","Port Hacking",1959-08-31,-0.65271922078797,1959,4.18933333333333,"Nitrate_umolL",0.6
"1694","PHB","Port Hacking",1959-08-31,-0.36415116405827,1959,4.18933333333333,"Salinity_psu",35.444
"1695","PHB","Port Hacking",1959-08-31,-0.352429551903632,1959,4.18933333333333,"Temperature_degC",17
"1696","PHB","Port Hacking",1959-08-31,-0.262603233871062,1959,4.18933333333333,"Temperature_degC",17.2
"1697","PHB","Port Hacking",1959-08-31,-0.216199082177649,1959,4.18933333333333,"Salinity_psu",35.462
